Row_Id,Order Date,Year,Month,Ship Date,Delivery Time,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7951,3/1/2011,2011,Mar,3/5/2011,4,Standard Class,Shahid Collister,Consumer,,El Paso,Texas,Central,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,$129.55 ,3,20.00%,($22.67)
7952,11/19/2012,2012,Nov,11/24/2012,5,Standard Class,Katherine Ducich,Consumer,,New York City,New York,East,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,$5.98 ,2,20.00%,$2.24 
7953,11/19/2012,2012,Nov,11/24/2012,5,Standard Class,Katherine Ducich,Consumer,,New York City,New York,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,$861.76 ,4,0.00%,$249.91 
7954,4/1/2011,2011,Apr,4/6/2011,5,Standard Class,Katharine Harms,Corporate,,Revere,Massachusetts,East,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,$66.96 ,4,0.00%,$2.68 
7955,4/1/2011,2011,Apr,4/6/2011,5,Standard Class,Katharine Harms,Corporate,,Revere,Massachusetts,East,Office Supplies,Binders,Zipper Ring Binder Pockets,$6.24 ,2,0.00%,$3.06 
7956,10/6/2014,2014,Oct,10/11/2014,5,Standard Class,Greg Guthrie,Corporate,,Chico,California,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,$435.17 ,4,20.00%,($59.84)
7957,10/6/2014,2014,Oct,10/11/2014,5,Standard Class,Greg Guthrie,Corporate,,Chico,California,West,Office Supplies,Fasteners,Staples,$14.90 ,5,0.00%,$6.85 
7958,10/6/2014,2014,Oct,10/11/2014,5,Standard Class,Greg Guthrie,Corporate,,Chico,California,West,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$15.80 ,4,0.00%,$4.11 
7959,10/6/2014,2014,Oct,10/11/2014,5,Standard Class,Greg Guthrie,Corporate,,Chico,California,West,Furniture,Furnishings,DAX Clear Channel Poster Frame,$72.90 ,5,0.00%,$26.97 
7960,10/6/2014,2014,Oct,10/11/2014,5,Standard Class,Greg Guthrie,Corporate,,Chico,California,West,Furniture,Tables,KI Adjustable-Height Table,$206.35 ,3,20.00%,$5.16 
7961,10/6/2014,2014,Oct,10/11/2014,5,Standard Class,Greg Guthrie,Corporate,,Chico,California,West,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",$7.99 ,1,20.00%,$2.70 
7962,11/19/2014,2014,Nov,11/24/2014,5,Second Class,Jim Sink,Corporate,,Miramar,Florida,South,Office Supplies,Storage,Tennsco Commercial Shelving,$81.36 ,5,20.00%,($19.32)
7963,11/19/2014,2014,Nov,11/24/2014,5,Second Class,Jim Sink,Corporate,,Miramar,Florida,South,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,$20.23 ,8,70.00%,($16.19)
7964,11/19/2014,2014,Nov,11/24/2014,5,Second Class,Jim Sink,Corporate,,Miramar,Florida,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$389.06 ,4,20.00%,$48.63 
7965,11/19/2014,2014,Nov,11/24/2014,5,Second Class,Jim Sink,Corporate,,Miramar,Florida,South,Office Supplies,Paper,Xerox 221,$20.74 ,4,20.00%,$7.26 
7966,11/19/2014,2014,Nov,11/24/2014,5,Second Class,Jim Sink,Corporate,,Miramar,Florida,South,Office Supplies,Paper,Xerox 211,$41.47 ,8,20.00%,$14.52 
7967,3/23/2012,2012,Mar,3/30/2012,7,Standard Class,Bart Pistole,Corporate,,Los Angeles,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$33.36 ,4,0.00%,$16.68 
7968,10/11/2013,2013,Oct,10/13/2013,2,First Class,Corey Catlett,Corporate,,Denver,Colorado,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",$90.88 ,3,70.00%,($190.85)
7969,10/11/2013,2013,Oct,10/13/2013,2,First Class,Corey Catlett,Corporate,,Denver,Colorado,West,Technology,Phones,iOttie HLCRIO102 Car Mount,$15.99 ,1,20.00%,($3.00)
7970,10/11/2013,2013,Oct,10/13/2013,2,First Class,Corey Catlett,Corporate,,Denver,Colorado,West,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",$120.78 ,1,20.00%,$13.59 
7971,8/16/2012,2012,Aug,8/20/2012,4,Standard Class,Sung Pak,Corporate,,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,$519.79 ,4,40.00%,($112.62)
7972,8/16/2012,2012,Aug,8/20/2012,4,Standard Class,Sung Pak,Corporate,,Philadelphia,Pennsylvania,East,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,$31.18 ,3,20.00%,($5.46)
7973,8/16/2012,2012,Aug,8/20/2012,4,Standard Class,Sung Pak,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 227,$10.37 ,2,20.00%,$3.63 
7974,8/16/2012,2012,Aug,8/20/2012,4,Standard Class,Sung Pak,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Durable Plastic 1" Binders,$2.72 ,2,70.00%,($1.91)
7975,8/16/2012,2012,Aug,8/20/2012,4,Standard Class,Sung Pak,Corporate,,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",$254.35 ,3,20.00%,$0.00 
7976,8/16/2012,2012,Aug,8/20/2012,4,Standard Class,Sung Pak,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,$3.76 ,3,70.00%,($2.76)
7977,8/16/2012,2012,Aug,8/20/2012,4,Standard Class,Sung Pak,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 199,$10.27 ,3,20.00%,$3.21 
7978,5/31/2011,2011,May,6/5/2011,5,Standard Class,Jim Karlsson,Consumer,,Jackson,Mississippi,South,Technology,Phones,Samsung Galaxy Note 3,$659.97 ,3,0.00%,$197.99 
7979,5/31/2011,2011,May,6/5/2011,5,Standard Class,Jim Karlsson,Consumer,,Jackson,Mississippi,South,Technology,Phones,Grandstream GXP1160 VoIP phone,$113.73 ,3,0.00%,$32.98 
7980,8/27/2012,2012,Aug,8/31/2012,4,Standard Class,Chad Cunningham,Home Office,,Los Angeles,California,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$5.10 ,1,20.00%,$1.66 
7981,1/4/2011,2011,Jan,1/8/2011,4,Standard Class,Darren Powers,Consumer,,Houston,Texas,Central,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",$16.45 ,2,20.00%,$5.55 
7982,9/10/2011,2011,Sep,9/13/2011,3,First Class,Sandra Flanagan,Consumer,,Clifton,New Jersey,East,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,$81.92 ,4,0.00%,$22.12 
7983,9/10/2011,2011,Sep,9/13/2011,3,First Class,Sandra Flanagan,Consumer,,Clifton,New Jersey,East,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",$254.90 ,5,0.00%,$76.47 
7984,1/23/2014,2014,Jan,1/26/2014,3,Second Class,Edward Hooks,Corporate,,Chicago,Illinois,Central,Office Supplies,Fasteners,Staples,$15.12 ,5,20.00%,$4.91 
7985,1/23/2014,2014,Jan,1/26/2014,3,Second Class,Edward Hooks,Corporate,,Chicago,Illinois,Central,Office Supplies,Art,Newell 348,$7.87 ,3,20.00%,$0.89 
7986,4/22/2013,2013,Apr,4/25/2013,3,First Class,Duane Noonan,Consumer,,Seattle,Washington,West,Office Supplies,Binders,Round Ring Binders,$8.32 ,5,20.00%,$2.81 
7987,7/21/2013,2013,Jul,7/24/2013,3,Second Class,Pauline Johnson,Consumer,,Long Beach,New York,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$89.95 ,5,0.00%,$43.18 
7988,8/24/2013,2013,Aug,8/30/2013,6,Standard Class,Matt Abelman,Home Office,,Sheboygan,Wisconsin,Central,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",$25.20 ,4,0.00%,$11.59 
7989,8/24/2013,2013,Aug,8/30/2013,6,Standard Class,Matt Abelman,Home Office,,Sheboygan,Wisconsin,Central,Office Supplies,Labels,Avery 515,$37.59 ,3,0.00%,$17.67 
7990,8/24/2013,2013,Aug,8/30/2013,6,Standard Class,Matt Abelman,Home Office,,Sheboygan,Wisconsin,Central,Office Supplies,Storage,Pizazz Global Quick File,$14.97 ,1,0.00%,$4.19 
7991,8/24/2013,2013,Aug,8/30/2013,6,Standard Class,Matt Abelman,Home Office,,Sheboygan,Wisconsin,Central,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,$1.98 ,2,0.00%,$0.89 
7992,6/15/2013,2013,Jun,6/18/2013,3,First Class,Vivian Mathis,Consumer,,Boca Raton,Florida,South,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,$39.94 ,4,70.00%,($26.62)
7993,6/15/2013,2013,Jun,6/18/2013,3,First Class,Vivian Mathis,Consumer,,Boca Raton,Florida,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",$18.46 ,2,20.00%,$2.31 
7994,11/20/2012,2012,Nov,11/23/2012,3,Second Class,Michelle Moray,Consumer,,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,$4.90 ,3,70.00%,($3.43)
7995,11/20/2012,2012,Nov,11/23/2012,3,Second Class,Michelle Moray,Consumer,,Aurora,Colorado,West,Furniture,Bookcases,Sauder Barrister Bookcases,$145.76 ,6,70.00%,($247.80)
7996,11/20/2012,2012,Nov,11/23/2012,3,Second Class,Michelle Moray,Consumer,,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,$9.61 ,6,70.00%,($7.37)
7997,11/4/2014,2014,Nov,11/6/2014,2,First Class,Clay Rozendal,Home Office,,San Diego,California,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$199.75 ,5,0.00%,$87.89 
7998,11/4/2014,2014,Nov,11/6/2014,2,First Class,Clay Rozendal,Home Office,,San Diego,California,West,Furniture,Tables,Chromcraft Round Conference Tables,"$1,673.18 ",12,20.00%,$20.91 
7999,5/4/2011,2011,May,5/7/2011,3,First Class,Bill Shonely,Corporate,,Seattle,Washington,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",$12.18 ,7,0.00%,$3.90 
8000,5/4/2011,2011,May,5/7/2011,3,First Class,Bill Shonely,Corporate,,Seattle,Washington,West,Office Supplies,Appliances,Holmes Odor Grabber,$57.68 ,4,0.00%,$19.03 
8001,11/8/2012,2012,Nov,11/12/2012,4,Standard Class,Rob Dowd,Consumer,,Dubuque,Iowa,Central,Technology,Phones,Cisco SPA508G,$263.96 ,4,0.00%,$76.55 
8002,12/12/2012,2012,Dec,12/15/2012,3,First Class,Karen Daniels,Consumer,,Los Angeles,California,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,$299.94 ,6,0.00%,$128.97 
8003,12/12/2012,2012,Dec,12/15/2012,3,First Class,Karen Daniels,Consumer,,Los Angeles,California,West,Office Supplies,Supplies,Staples,$25.76 ,7,0.00%,$0.52 
8004,12/1/2011,2011,Dec,12/3/2011,2,First Class,Anna Andreadi,Consumer,,Lowell,Massachusetts,East,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,$271.90 ,2,0.00%,$78.85 
8005,12/1/2011,2011,Dec,12/3/2011,2,First Class,Anna Andreadi,Consumer,,Lowell,Massachusetts,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",$45.84 ,3,0.00%,$15.59 
8006,12/1/2011,2011,Dec,12/3/2011,2,First Class,Anna Andreadi,Consumer,,Lowell,Massachusetts,East,Furniture,Furnishings,Ultra Door Push Plate,$9.82 ,2,0.00%,$3.24 
8007,10/8/2013,2013,Oct,10/12/2013,4,Standard Class,Mick Crebagga,Consumer,,Marysville,Washington,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",$93.36 ,12,0.00%,$0.93 
8008,11/17/2012,2012,Nov,11/24/2012,7,Standard Class,Anna Andreadi,Consumer,,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$541.24 ,4,0.00%,$5.41 
8009,11/17/2012,2012,Nov,11/24/2012,7,Standard Class,Anna Andreadi,Consumer,,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,Staples,$106.32 ,3,0.00%,$49.97 
8010,11/17/2012,2012,Nov,11/24/2012,7,Standard Class,Anna Andreadi,Consumer,,Oklahoma City,Oklahoma,Central,Furniture,Chairs,Hon Olson Stacker Chairs,"$1,323.90 ",5,0.00%,$383.93 
8011,3/17/2011,2011,Mar,3/20/2011,3,Second Class,Quincy Jones,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1909,$126.62 ,6,20.00%,$41.15 
8012,6/20/2012,2012,Jun,6/23/2012,3,First Class,Justin MacKendrick,Consumer,,Aurora,Colorado,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,$125.94 ,7,20.00%,$15.74 
8013,5/26/2014,2014,May,5/26/2014,0,Same Day,Trudy Brown,Consumer,,New York City,New York,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,$663.92 ,5,20.00%,$207.48 
8014,5/26/2014,2014,May,5/26/2014,0,Same Day,Trudy Brown,Consumer,,New York City,New York,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,$120.00 ,8,0.00%,$13.20 
8015,5/26/2014,2014,May,5/26/2014,0,Same Day,Trudy Brown,Consumer,,New York City,New York,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,$3.29 ,1,0.00%,$1.48 
8016,5/26/2014,2014,May,5/26/2014,0,Same Day,Trudy Brown,Consumer,,New York City,New York,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,$18.84 ,3,0.00%,$6.03 
8017,9/9/2011,2011,Sep,9/11/2011,2,First Class,Nicole Fjeld,Home Office,,Lancaster,Ohio,East,Furniture,Furnishings,Nu-Dell Executive Frame,$60.67 ,6,20.00%,$12.89 
8018,9/9/2011,2011,Sep,9/11/2011,2,First Class,Nicole Fjeld,Home Office,,Lancaster,Ohio,East,Office Supplies,Art,Newell 320,$30.82 ,9,20.00%,$2.70 
8019,10/18/2014,2014,Oct,10/20/2014,2,Second Class,Barry Französisch,Corporate,,Modesto,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$52.79 ,1,20.00%,$4.62 
8020,11/3/2014,2014,Nov,11/6/2014,3,First Class,Nora Paige,Consumer,,Saint Louis,Missouri,Central,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,$83.90 ,10,0.00%,$20.98 
8021,11/3/2014,2014,Nov,11/6/2014,3,First Class,Nora Paige,Consumer,,Saint Louis,Missouri,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",$11.76 ,2,0.00%,$5.76 
8022,7/21/2011,2011,Jul,7/25/2011,4,Standard Class,Harry Marie,Corporate,,Dallas,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,$4.99 ,3,80.00%,($12.98)
8023,7/21/2011,2011,Jul,7/25/2011,4,Standard Class,Harry Marie,Corporate,,Dallas,Texas,Central,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",$87.92 ,5,20.00%,$29.67 
8024,7/21/2011,2011,Jul,7/25/2011,4,Standard Class,Harry Marie,Corporate,,Dallas,Texas,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,$657.93 ,5,30.00%,($93.99)
8025,7/21/2011,2011,Jul,7/25/2011,4,Standard Class,Harry Marie,Corporate,,Dallas,Texas,Central,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,$1.04 ,1,80.00%,($1.83)
8026,9/11/2012,2012,Sep,9/15/2012,4,Second Class,Don Miller,Corporate,,New York City,New York,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,$210.68 ,2,0.00%,$50.56 
8027,9/11/2012,2012,Sep,9/15/2012,4,Second Class,Don Miller,Corporate,,New York City,New York,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,$78.80 ,1,0.00%,$1.58 
8028,9/11/2012,2012,Sep,9/15/2012,4,Second Class,Don Miller,Corporate,,New York City,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,$19.99 ,1,0.00%,$6.80 
8029,9/11/2012,2012,Sep,9/15/2012,4,Second Class,Don Miller,Corporate,,New York City,New York,East,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,$772.68 ,4,0.00%,$108.18 
8030,10/22/2013,2013,Oct,10/26/2013,4,Standard Class,Jill Fjeld,Consumer,,San Antonio,Texas,Central,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$106.08 ,6,20.00%,($9.28)
8031,1/7/2013,2013,Jan,1/11/2013,4,Standard Class,Neoma Murray,Consumer,,Amarillo,Texas,Central,Furniture,Furnishings,Executive Impressions 13" Clairmont Wall Clock,$23.08 ,3,60.00%,($10.96)
8032,1/7/2013,2013,Jan,1/11/2013,4,Standard Class,Neoma Murray,Consumer,,Amarillo,Texas,Central,Office Supplies,Paper,Xerox 212,$25.92 ,5,20.00%,$9.07 
8033,6/25/2012,2012,Jun,6/28/2012,3,First Class,Mark Van Huff,Consumer,,Houston,Texas,Central,Office Supplies,Paper,Xerox 1884,$47.95 ,3,20.00%,$16.18 
8034,6/25/2012,2012,Jun,6/28/2012,3,First Class,Mark Van Huff,Consumer,,Houston,Texas,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",$0.98 ,2,80.00%,($1.48)
8035,6/25/2012,2012,Jun,6/28/2012,3,First Class,Mark Van Huff,Consumer,,Houston,Texas,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",$75.38 ,9,60.00%,($20.73)
8036,6/25/2012,2012,Jun,6/28/2012,3,First Class,Mark Van Huff,Consumer,,Houston,Texas,Central,Office Supplies,Labels,Avery File Folder Labels,$4.61 ,2,20.00%,$1.67 
8037,9/20/2012,2012,Sep,9/22/2012,2,First Class,Alejandro Grove,Consumer,,Lawrence,Massachusetts,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,$37.68 ,6,0.00%,$16.96 
8038,7/11/2014,2014,Jul,7/15/2014,4,Standard Class,Beth Fritzler,Corporate,,Columbus,Georgia,South,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,$41.91 ,3,0.00%,$10.90 
8039,7/1/2014,2014,Jul,7/3/2014,2,Second Class,John Castell,Consumer,,Los Angeles,California,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",$436.00 ,3,15.00%,$5.13 
8040,8/22/2014,2014,Aug,8/26/2014,4,Second Class,Candace McMahon,Corporate,,Seattle,Washington,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$388.70 ,6,20.00%,$38.87 
8041,8/22/2014,2014,Aug,8/26/2014,4,Second Class,Candace McMahon,Corporate,,Seattle,Washington,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,$572.58 ,6,0.00%,$34.35 
8042,8/22/2014,2014,Aug,8/26/2014,4,Second Class,Candace McMahon,Corporate,,Seattle,Washington,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,$33.18 ,2,0.00%,$11.61 
8043,3/12/2014,2014,Mar,3/16/2014,4,Standard Class,Paul Van Hugh,Home Office,,Cambridge,Massachusetts,East,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,$63.88 ,4,0.00%,$24.91 
8044,3/12/2014,2014,Mar,3/16/2014,4,Standard Class,Paul Van Hugh,Home Office,,Cambridge,Massachusetts,East,Furniture,Furnishings,Executive Impressions 16-1/2" Circular Wall Clock,$26.72 ,1,0.00%,$11.76 
8045,9/16/2014,2014,Sep,9/18/2014,2,Second Class,Doug O'Connell,Consumer,,Salt Lake City,Utah,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$295.06 ,9,20.00%,$106.96 
8046,9/21/2013,2013,Sep,9/25/2013,4,Standard Class,Helen Abelman,Consumer,,New York City,New York,East,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,$393.25 ,5,0.00%,$129.77 
8047,12/16/2013,2013,Dec,12/18/2013,2,Second Class,Shahid Hopkins,Consumer,,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",$2.21 ,3,70.00%,($1.48)
8048,11/4/2014,2014,Nov,11/7/2014,3,Second Class,Justin MacKendrick,Consumer,,Wilmington,North Carolina,South,Office Supplies,Paper,Strathmore Photo Mount Cards,$16.27 ,3,20.00%,$5.29 
8049,7/4/2013,2013,Jul,7/8/2013,4,Standard Class,Dean Katz,Corporate,,New York City,New York,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,$706.86 ,7,0.00%,$197.92 
8050,9/26/2011,2011,Sep,9/30/2011,4,Standard Class,Craig Molinari,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$5.97 ,5,70.00%,($4.58)
8051,9/26/2011,2011,Sep,9/30/2011,4,Standard Class,Craig Molinari,Corporate,,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,$21.18 ,1,20.00%,$4.77 
8052,9/26/2011,2011,Sep,9/30/2011,4,Standard Class,Craig Molinari,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",$41.38 ,6,20.00%,$3.10 
8053,7/14/2011,2011,Jul,7/17/2011,3,Second Class,Barbara Fisher,Corporate,,New York City,New York,East,Office Supplies,Art,Newell 315,$17.94 ,3,0.00%,$4.49 
8054,9/29/2014,2014,Sep,10/6/2014,7,Standard Class,Sylvia Foulston,Corporate,,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,$2.66 ,1,70.00%,($1.86)
8055,8/28/2012,2012,Aug,9/4/2012,7,Standard Class,Cassandra Brandow,Consumer,,Los Angeles,California,West,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$892.35 ,5,0.00%,$267.71 
8056,8/28/2012,2012,Aug,9/4/2012,7,Standard Class,Cassandra Brandow,Consumer,,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$307.67 ,2,15.00%,$28.96 
8057,8/28/2012,2012,Aug,9/4/2012,7,Standard Class,Cassandra Brandow,Consumer,,Los Angeles,California,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$728.82 ,9,0.00%,$29.15 
8058,8/28/2012,2012,Aug,9/4/2012,7,Standard Class,Cassandra Brandow,Consumer,,Los Angeles,California,West,Office Supplies,Binders,GBC Wire Binding Combs,$41.36 ,5,20.00%,$13.96 
8059,8/28/2012,2012,Aug,9/4/2012,7,Standard Class,Cassandra Brandow,Consumer,,Los Angeles,California,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$43.18 ,3,20.00%,$15.11 
8060,8/28/2012,2012,Aug,9/4/2012,7,Standard Class,Cassandra Brandow,Consumer,,Los Angeles,California,West,Furniture,Furnishings,Eldon Wave Desk Accessories,$4.16 ,2,0.00%,$1.75 
8061,9/20/2012,2012,Sep,9/26/2012,6,Standard Class,Tamara Chand,Corporate,,Long Beach,New York,East,Office Supplies,Paper,Xerox 1881,$61.40 ,5,0.00%,$28.86 
8062,9/20/2012,2012,Sep,9/26/2012,6,Standard Class,Tamara Chand,Corporate,,Long Beach,New York,East,Office Supplies,Binders,Recycled Premium Regency Composition Covers,$24.45 ,2,20.00%,$8.86 
8063,11/8/2013,2013,Nov,11/10/2013,2,First Class,Luke Weiss,Consumer,,Rochester,New York,East,Technology,Phones,AT&T SB67148 SynJ,$263.96 ,4,0.00%,$71.27 
8064,11/8/2013,2013,Nov,11/10/2013,2,First Class,Luke Weiss,Consumer,,Rochester,New York,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,$359.97 ,3,0.00%,$100.79 
